nome_arquivo,x_face,y_face,w_face,h_face,texto_extraido,quantidade_palavras,estudantil,validade,unicamp,universidade,estadual,matricula,documento,nacional,estudante,UNE,CPF,RG,data
aug_imagem_95.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

OUDIA O18Iq",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_291.jpg,412.0,385.0,70.0,70.0,"CPF
RG

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_455.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_168.jpg,1418.0,575.0,126.0,126.0,"opoi0}nog
dNVSINN
ZNid OP IADY",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_303.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_134.jpg,,,,,"Mirella Pache

Data Nasc
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_116.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_356.jpg,326.0,404.0,53.0,53.0,"Davi Arag??o

Mestradc

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_36.jpg,326.0,404.0,53.0,53.0,"Marina da C

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_328.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_287.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_381.jpg,,,,,"osn op o61p9D

einoyew",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_403.jpg,1477.0,630.0,119.0,119.0,"Ogee ONPOI,
dWVOINN
OPDYSOW OUI}US/DA",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_430.jpg,285.0,628.0,28.0,28.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_46.jpg,,,,,"osn ep o61poD

einowjeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_50.jpg,313.0,346.0,220.0,220.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_201.jpg,314.0,347.0,215.0,215.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_167.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

SOWDY DID",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_139.jpg,357.0,766.0,28.0,28.0,"Luiz Felipe Le??o
UNICAMP
Gradua????o",5,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_72.jpg,570.0,1285.0,125.0,125.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_31.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_271.jpg,315.0,346.0,219.0,219.0,"Sr. Gael Henrique

sradua

Data Nasc.
Matricula",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_112.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_279.jpg,326.0,404.0,53.0,53.0,"Juan Le??

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_223.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

SOIQ DUI|OIDS

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_337.jpg,,,,,"CPF

RG

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_451.jpg,313.0,346.0,219.0,219.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_372.jpg,,,,,"OgeeEONPOID
dNVOINN

pssens jenbin zesor",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_104.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd

Pposjssy\",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_103.jpg,218.0,1151.0,29.0,29.0,"ejnoujeyw
‘OSeN 128d
5yY

ddd

ececOnposyy

SOGWIDY DUSIOF",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_34.jpg,315.0,346.0,219.0,219.0,"Srta. Cecilia da Mata

sradua

Data Nasc.
Matricula",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_474.jpg,285.0,629.0,28.0,28.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_138.jpg,,,,,"B2?rbara da Mata

UNICAMP
Mestrado",5,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_257.jpg,317.0,338.0,286.0,286.0,"Mariana Cavalcante

UNICAMP
Mestrado

ian ht tee 2",8,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_369.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_463.jpg,412.0,386.0,70.0,70.0,"Ana L??via das

Mestrad

CPF

RG

Data Nasc.
Matricula

Cédigo de uso",12,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_311.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_449.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd

Pposjssy\",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_131.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_336.jpg,,,,,"Opoij}soy
dINVOINN
DIIBA\IS O/BDIOW",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_437.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_254.jpg,234.0,388.0,237.0,237.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_160.jpg,475.0,365.0,81.0,81.0,"Luiz Ot22vie. Barros
UNICAMP
Gradua????0",5,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_422.jpg,489.0,1115.0,94.0,94.0,"osn ap obipoD

eyNowyeW
sen &1eG
oY

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_320.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_10.jpg,315.0,346.0,219.0,219.0,"Carlos Eduardo da Mata

sradua

Data Nasc.
Matricula",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_418.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_409.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_235.jpg,316.0,346.0,217.0,217.0,Matricula,1,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_298.jpg,315.0,346.0,219.0,219.0,"Maria Moraes

Data Nasc.
Matricula",5,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_180.jpg,329.0,406.0,52.0,52.0,"Data Nasc.
Matricula

| Cédigo de uso",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_355.jpg,1226.0,566.0,103.0,103.0,"osn op o61p9D

Binoey
osen Beg",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_234.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_129.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

OJUSWIDSDN DIOS",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_231.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

DjusWIYg ObUpoYy",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_117.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

Ay",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_253.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

IJUDSIDADY) OUBIG",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_25.jpg,489.0,1114.0,97.0,97.0,"osn ap o61poD

BnowyeW
‘OSEN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_149.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_81.jpg,,,,,"osn ep ob!poD

enowey
“oSeN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_384.jpg,1227.0,568.0,102.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_73.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_313.jpg,326.0,404.0,53.0,53.0,"Lorenzo. Cirino

Mestradc

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_215.jpg,326.0,404.0,53.0,53.0,"edro Almeida

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_26.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

Da1bd\y UBU}ON",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_114.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_267.jpg,,,,,"osn ep o61poD

BjnowyeW
‘oSseN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_57.jpg,313.0,346.0,221.0,221.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_274.jpg,392.0,762.0,45.0,45.0,"Alexia Foga??a

UNICAMP
Mestrado",4,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_475.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_393.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_56.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

S2dlqd 9IUD] 8)

Ay",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_159.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_37.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd

DAIDIOW SNIDIUIA SOD",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_120.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Pposjssy\

DJOW Op BION]",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_179.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

Oplatujy oloiusg",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_256.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

9}UDD|DADD DYOHE

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_198.jpg,315.0,346.0,219.0,219.0,"Sara Moreira

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_325.jpg,,,,,"osn ep ob1poD

BinowyeW
‘oSeN B}eG
OY

ddD

Po1jsen

jog jeiung",11,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_162.jpg,490.0,1116.0,94.0,94.0,"osn ap o6IpoD

ejnoyeW
‘oseN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_146.jpg,,,,,"osn ap o61poD

BynoAeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_352.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_266.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_126.jpg,,,,,"BynoyAeW
“OSEN B1eQ

DY
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_172.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

OBIDWDY O38} OW

Ay",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_491.jpg,,,,,"osn ep o6ipop

eynoeW",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_436.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

our} DIDS",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_297.jpg,,,,,"ejnowyeW
“oSeN B1eQ",3,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_176.jpg,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_6.jpg,317.0,346.0,219.0,219.0,"CPF

RG
Data Nasc
Matricula",5,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_438.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_270.jpg,,,,,"CPF

RG
Data Nasc
Matricula",5,0,0,0,0,0,1,0,0,0,0,1,1,1
aug_imagem_468.jpg,313.0,347.0,218.0,218.0,"Matricula

Cédigo de uso",4,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_446.jpg,708.0,866.0,30.0,30.0,"osn ep o61poD

einoyeW
osen Beg",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_284.jpg,316.0,347.0,218.0,218.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_203.jpg,,,,,"Srta.Alana,Ara??jo
UNICAMP
Doutorado",3,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_62.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

SIDAON YOU 74

Ay",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_378.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_54.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_426.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_66.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

OIJSOD EEVIOW",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_300.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

eno wyeW
‘oSeN B1eQ
b>} |

dd3",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_1.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

DINOW SNeyoW

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_60.jpg,315.0,346.0,219.0,219.0,"Gabriel Vargas

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_380.jpg,412.0,385.0,71.0,71.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_346.jpg,593.0,1208.0,118.0,118.0,"Binaijey
‘2SeN Beg
Duy
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_373.jpg,326.0,404.0,53.0,53.0,"Bianca Duarte

Data Nasc.
Matricula

Cédigo de uso",8,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_88.jpg,1223.0,566.0,110.0,110.0,"osn ep o61poD

einowieW
oOseN beg
£3}

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_64.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

Dsla1OW- WINDoOP GS",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_370.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_482.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_2.jpg,318.0,347.0,219.0,219.0,"Data Nasc
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_79.jpg,1228.0,568.0,103.0,103.0,"ejnowneW
“oSeN B1eG

Sy
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_362.jpg,326.0,404.0,53.0,53.0,"Bryan Moraes

Mestradc

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_407.jpg,,,,,"osn ap o61poD

ejnoyeW
“OSeN Beg",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_152.jpg,1228.0,569.0,101.0,101.0,"BinowyeW
‘OSeN Beg

DY
ddd",5,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_16.jpg,315.0,346.0,219.0,219.0,"Ana Laura Freitas

Doutorado

Data Nasc.
Matricula",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_239.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

O}UG olubg",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_153.jpg,313.0,346.0,217.0,217.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_48.jpg,890.0,110.0,26.0,26.0,"opos0}noq
dVOINN
OUud!A OpJOnpy",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_249.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_110.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

OPOYSDW DU

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_156.jpg,326.0,404.0,53.0,53.0,"Eduarda da Paz

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_452.jpg,312.0,346.0,218.0,218.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_278.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

eno wyeW
‘oSeN B1eQ
b>} |

dd3

Opdso No, J

A |alugosy Ogzor",16,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_63.jpg,1229.0,569.0,100.0,100.0,"osn ep o61pod

BinowyeyW
‘oseN beg
2} |

ddd",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_383.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

SO}9I4 JOSH",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_9.jpg,315.0,346.0,219.0,219.0,"Heitor Martins

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_479.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_76.jpg,489.0,1114.0,97.0,97.0,"osn ap o61poD

BnowyeW
‘OSEN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_497.jpg,315.0,346.0,219.0,219.0,"Luiz Miguel Melo

Doutorado

Data Nasc.
Matricula",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_334.jpg,326.0,406.0,53.0,53.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_302.jpg,288.0,629.0,26.0,26.0,"Matricula

Cédigo de uso",4,0,0,0,0,0,1,0,0,0,0,0,0,0
aug_imagem_212.jpg,162.0,386.0,54.0,54.0,"Leonardo Cavalcanti
UNICAMP
Mestrado",4,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_361.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_389.jpg,326.0,404.0,53.0,53.0,"Luigi Teixeira

Mestradc

Data Nasc.
Matricula

Cédigo de uso",9,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_434.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

SO}I914 UIWUSD)

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_419.jpg,814.0,1196.0,55.0,55.0,"osn ep o61pop

BinoyeW
‘OSeN B1eG
oY

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_43.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_347.jpg,1229.0,569.0,97.0,97.0,"osn ap o61poD

eBinoyjyewW
osen ejeg
ou

ddd",8,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_360.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

DIDWE ES

Ay",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_102.jpg,315.0,346.0,219.0,219.0,"Melissa. Pacheco

Doutorado

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_425.jpg,1228.0,568.0,103.0,103.0,"Dplow|y Dilé

of

BinoweW
‘oSeN B1eQ
oY

dd3

Pposjssy\

buy “djig",11,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_304.jpg,,,,,"08n ap o6Ip9D

Binoy",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_315.jpg,489.0,1114.0,97.0,97.0,"osn ap o61poD

BnowyeW
‘OSEN B1eG",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_219.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

BinoweW
‘oSeN B1eQ
oY

dd3

Opdso No, J

oIDSsUus}UOW HINO] BUY",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_450.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_15.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_17.jpg,315.0,346.0,219.0,219.0,"Data Nasc.
Matricula",3,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_121.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_4.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

Ay",7,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_125.jpg,,,,,"osn ep ofipep

BININIEW",4,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_405.jpg,,,,,"Ay

osn ap o61poD

BinowyeW
‘oseN B1eQ

Ssedo7 oon)",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_261.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

Pposjssy\

1d DSsUDT",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_339.jpg,1227.0,568.0,100.0,100.0,"osn ep o61poD

BinowyeW
‘oseN B1eQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_317.jpg,315.0,346.0,219.0,219.0,"Hellena Marques

sradua

Data Nasc.
Matricula",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_224.jpg,300.0,323.0,264.0,264.0,"Lav??nia Gon??alves

UNICAMP
Gradua????o0",4,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_387.jpg,359.0,356.0,271.0,271.0,"Benicio,.C??mara

UNICAMP
Grodua???270",3,0,0,1,0,0,0,0,0,0,0,0,0,0
aug_imagem_399.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_24.jpg,1228.0,568.0,103.0,103.0,"BinoweW
‘oSeN B1eQ
oY

dd3

éonpous

DIUBNY Sdify DLUBW",9,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_296.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ
b>} |

dd3

DIIDIA Oljeg “bsg",10,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_484.jpg,,,,,"osn ap o61poD

BinowyeW
‘oseN B1eQ

DAlodIIB 4F OBO “J

Ay",11,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_247.jpg,1228.0,568.0,103.0,103.0,"eno wyeW
‘oSeN B1eQ

SY
ddd",6,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_52.jpg,315.0,346.0,219.0,219.0,"Ana Liz Machadc

Doutorado

Data Nasc.
Matricula",7,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_382.jpg,326.0,404.0,53.0,53.0,"Data Nasc.
Matricula

Cédigo de uso",6,0,0,0,0,0,1,0,0,0,0,0,0,1
aug_imagem_53.jpg,1228.0,568.0,103.0,103.0,"osn ap o61poD

eno wyeW
‘oSeN B1eQ
b>} |

dd3

OSJUOPW| SNDIUUSH OADYSNS, “Iq",14,0,0,0,0,0,0,0,0,0,0,0,0,0
aug_imagem_209.jpg,,,,,"osn ap o6!poD

einoyeW
“OSeN RQ",6,0,0,0,0,0,0,0,0,0,0,0,0,0
